masterhotelid,hotel_lat,hotel_lon,hotel_zone,hotel_city,hotel_star,hotel_goldstar,hotel_brand,hotel_avg_picturerate,hotel_avg_picturerank,hotel_fromcitycenter,hotel_fromairport,hotel_fromtrain,hotel_price_compare_7d,hotel_ciireceivable_sum_7d,hotel_city_avg_fh_price_avg_7d,hotel_city_avg_order_cnt_7d,hotel_fh_price_avg_7d,hotel_order_cnt_7d,hotel_pv_list_avg_7d,hotel_uv_list_avg_7d,hotel_zone_avg_ciireceivable_sum_7d,hotel_zone_avg_order_cnt_7d,hotel_zone_avg_pv_list_avg_7d,hotel_zone_avg_fh_price_avg_7d,hotel_zone_avg_uv_list_avg_7d,hotel_ciiquantity_sum_7d,hotel_ciireceivable_sum_31d,hotel_city_avg_fh_price_avg_31d,hotel_city_avg_order_cnt_31d,hotel_fh_price_avg_31d,hotel_order_cnt_31d,hotel_pv_list_avg_31d,hotel_uv_list_avg_31d,hotel_zone_avg_fh_price_avg_31d,hotel_zone_avg_order_cnt_31d,hotel_zone_avg_uv_list_avg_31d,hotel_zone_htl_cnt,hotel_city_htl_cnt,hotel_novoters,hotel_score,hotel_var_tag_108,hotel_var_tag_109,hotel_var_tag_110,hotel_var_tag_114,hotel_var_tag_117,hotel_tag_10_20,hotel_tag_20_30,hotel_tag_30_40,hotel_tag_40_50,hotel_tag_50_60,hotel_tag_60_on,hotel_tag_male,hotel_tag_xiuxiandujia_r,user_advanceddate,user_avgstar_total,user_avggoldstar,user_numorderholidayratio,user_avgdealpriceholiday,user_numorderworkdayratio,user_avgdealpriceworkday,user_numinvoiceratio,user_numcommentratio,user_avgprice_total,user_maxprice_total,user_minprice_total,user_stdprice,user_cvprice,user_businessorderratio,user_substitudeorderratio,user_ordernum,user_citynum,user_cancellordernumratio,user_activation,user_generous_value,user_consume_value,user_maxprice_1week,user_avgprice_1week,user_avgprice_3month,user_minprice_3month,user_maxprice_3month,user_medprice_3month,user_avghoteleval_3month,user_avgprice_6month,user_avghoteleval_6month,user_maxhoteleval_6month,user_minprice_6month,user_maxprice_6month,user_ordnum_1year,user_avgstar_1year,user_avgprice_1year,user_minprice_1year,user_maxprice_1year,user_medprice_1year,user_avghoteleval_1year,user_maxhoteleval_1year,user_minhoteleval_1year,user_avgcustomereval_1year,user_varistar_total,user_avgcustomereval_total,user_avghoteleval_total,user_medprice_total,user_star_low,user_star_high,user_price_down,user_price_up,user_interest_gps_lon,user_interest_gps_lat,user_tag_if_male,user_tag_age_low,user_tag_age_high,user_tag_star_2,user_tag_star_3,user_tag_star_4,user_tag_star_5,user_tag_if_meishi,user_tag_if_zijia,user_tag_if_chongwu,user_tag_if_minsu,user_tag_if_brand,user_tag_brand_1,user_tag_brand_2,user_tag_brand_3,user_tag_if_shangwu,user_tag_if_xiuxian,user_tag_if_qinzi,user_tag_if_compare,if_brand_01,if_brand_02,if_brand_03,if_star_same,scene_poi,scene_foreign,scene_keyword,user_price_lower_pres,user_price_upper_pres,user_is_2star_pres,user_is_3star_pres,user_is_4star_pres,user_is_5star_pres,user_is_brand_pres,user_is_dist_pres,user_is_4_5_score_pres,user_is_4_0_score_pres,user_is_3_5_score_pres,user_is_3_0_score_pres,user_is_more5_commentq_pres,user_is_more10_commentq_pres,user_is_more20_commentq_pres,user_is_more50_commentq_pres,fh_price,dist,hotel_mainscore,arrival_weekday,advanced_days,stay_fordays,user_interestgps_to_nowhtl_diff,delta_price_down,delta_price_up,dynamic_price_down,hotel_openyear_diffdays,hotel_fitmentyear_diffdays,usernow_to_htl_dist,delta_avg_price,delta_hotel_city_price,delta_hotel_self_price,delta_hotel_zone_price,user_hisclickhtl_num,user_hisclickhtl_startprice_min,user_hisclickhtl_startprice_max,user_hisclickhtl_startprice_median,user_hisclickhtl_star_min,user_hisclickhtl_star_max,user_hisclickhtl_star_mean,user_hisclickhtl_to_qidhtl_dist_min,user_hisclickhtl_to_qidhtl_dist_max,user_hisclickhtl_to_qidhtl_dist_median,user_hisclickhtl_to_qidhtl_same_ratio,user_samceity_collecthtl_to_qidhtl_sim_last1,user_samceity_collecthtl_to_qidhtl_pricediff_last1,user_samceity_collecthtl_to_qidhtl_datediff_last1,user_samceity_collecthtl_to_qidhtl_stardiff_last1,user_samceity_collecthtl_to_qidhtl_dist_last1,user_samceity_collecthtl_to_qidhtl_sim_last2,user_samceity_collecthtl_to_qidhtl_pricediff_last2,user_samceity_collecthtl_to_qidhtl_datediff_last2,user_samceity_collecthtl_to_qidhtl_stardiff_last2,user_samceity_collecthtl_to_qidhtl_dist_last2,user_samecity_hisorderhtl_to_qidhtl_sim_last1,user_samecity_hisorderhtl_to_qidhtl_pricediff_last1,user_samecity_hisorderhtl_datediff_last1,user_samecity_hisorderhtl_to_qidhtl_stardiff_last1,user_samecity_hisorderhtl_to_qidhtl_dist_last1,user_samecity_hisorderhtl_to_qidhtl_sim_last2,user_samecity_hisorderhtl_to_qidhtl_pricediff_last2,user_samecity_hisorderhtl_datediff_last2,user_samecity_hisorderhtl_to_qidhtl_stardiff_last2,user_samecity_hisorderhtl_to_qidhtl_dist_last2,user_value1,user_value2,user_value3,user_value4,user_value5,hotel_value1,hotel_value2,hotel_value3,hotel_value4,hotel_value5,response,desc
9581208,31.160816,121.7138,13775,2,2,0,-999999,21,0.006,31840,11700,32610,0,0,438.80695,24.735209,280.42105,0,3.1666667,2.6666667,17477.172,15.418692,827.3679,437.57938,469.23914,0,0,434.30444,109.883766,272.9516,0,2.48,2.2,451.93524,71.11215,427.3373,2350,29063,155,4.7,61,0,41,0,0,0,0.020618556,0.024054984,0.003436426,0,0.003436426,0.041237112,0.85,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,-999999,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-999999,9083.51,0,5,0,1,-999999,-999999,-999999,999999,-999999,-999999,35180.62,55.86847,0,999999,0,5,321,498,496,3,4,3.8,176341.31,178908.03,177497.27,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,9.08462,4.526112,4.457435,6168,-999999,0.37492347,0.000122515
8351347,31.159859,121.71382,13775,2,0,2,0,17,3.054,31840,11700,32456.002,0,0,438.80695,24.735209,-1,0,1,1,17477.172,15.418692,827.3679,437.57938,469.23914,0,0,434.30444,109.883766,-1,0,1.8181819,1.0909091,451.93524,71.11215,427.3373,2350,29063,651,4.7,0,0,16,10,0,0,0.034810126,0.06329114,0.00949367,0,0.00949367,0.13607594,1,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-999999,9075.62,0,5,0,1,-999999,-999999,-999999,999999,664,97088,35203.71,329.82007,0,999999,0,5,321,498,496,3,4,3.8,176280.4,178845.95,177436.78,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,9.076782,4.4924393,4.4091835,6168,-999999,0.3749556,7.1055E-05
16106233,31.105684,121.76827,466,2,0,0,-999999,24,0.214,40200,14490,43160,0,0,438.80695,24.735209,365.16666,0,2.4,1.8,35221.63,64.19009,2491.508,260.97644,1330.0215,0,0,434.30444,109.883766,418.03076,0,3.8235295,2.9411764,289.4114,272.2066,1497.012,368,29063,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,-999999,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-999999,6806.46,0,5,0,1,-999999,-999999,-999999,999999,848,-999999,41770.98,89.21069,0,999999,0,5,321,498,496,3,4,3.8,177112.81,179568.4,178304.95,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,6.8111615,10.487567,9.940308,6168,-999999,0.9999619,6.09219E-05
14249175,31.160107,121.71542,13775,2,2,2,0,16,0.123,31700,11550,34650,0,0,438.80695,24.735209,257.31647,0,45.142857,34.285713,17477.172,15.418692,827.3679,437.57938,469.23914,0,852,434.30444,109.883766,236.06091,1,45.548386,32.580647,451.93524,71.11215,427.3373,2350,29063,755,4.6,50,0,94,0,20,0.002759382,0.033664457,0.053532008,0.007174393,0.000551876,0.020971302,0.13741721,0.975,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,178,8924.49,-1.0757,5,0,1,-999999,22,322,0.40678334,452,97088,35347.89,92.759155,256.30444,58.060913,273.93524,5,321,498,496,3,4,3.8,176420.11,178984.73,177576.8,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,8.925707,4.6458125,4.55756,6168,-999999,0.3747329,0.000427394
18424086,31.103477,121.76878,466,2,0,0,-999999,20,23.983,40200,14600,43160,0,0,438.80695,24.735209,0,0,0,0,35221.63,64.19009,2491.508,260.97644,1330.0215,0,0,434.30444,109.883766,0,0,0,0,289.4114,272.2066,1497.012,368,29063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,-999999,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-999999,6983.16,0,5,0,1,-999999,-999999,-999999,999999,240,-999999,41894.41,-999999,0,999999,0,5,321,498,496,3,4,3.8,177018.39,179470.7,178211.55,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,6.987637,10.640459,10.085851,6168,-999999,0.99998564,2.30084E-05
2593333,31.191343,121.71339,13775,2,2,2,0,17,2.657,28400,13240,31350,1,938,438.80695,24.735209,94.21785,7,147.85715,98,17477.172,15.418692,827.3679,437.57938,469.23914,8,2888,434.30444,109.883766,104.04389,20,142.35484,96.19355,451.93524,71.11215,427.3373,2350,29063,87,4,0,0,0,0,0,0.002358491,0.068396226,0.08018868,0.014150944,0.002358491,0.009433962,0.091981135,0.826,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,107,9921.59,2.9852,5,0,1,-999999,93,393,0.24452706,664,299,34639.04,224.77618,327.30444,2.956108,344.93524,5,321,498,496,3,4,3.8,178329.81,180933.3,179472.8,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,9.921244,6.5066338,6.7570076,6168,-999999,0.37480894,0.000305738
6039118,31.123926,121.78031,466,2,2,4,0,14,5.316,39410,11910,38833,1,8478,438.80695,24.735209,190.81265,40,1682.4286,1147.7142,35221.63,64.19009,2491.508,260.97644,1330.0215,42,56083,434.30444,109.883766,193.03394,192,1490.5807,997.0645,289.4114,272.2066,1497.012,368,29063,1992,4.3,69,0,121,0,0,0.002238249,0.07311614,0.09500124,0.034568515,0.010196469,0.016165134,0.17532952,0.601,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,187,4489.17,6004.5225,5,0,1,-999999,13,313,0.7165398,786,391,42290.01,135.78613,247.30444,6.0339355,102.41141,5,321,498,496,3,4,3.8,179191.7,181661.95,180379.22,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,4.493707,10.885691,10.434762,6168,-999999,0.3666461,0.013366193
19751230,31.114847,121.71744,13775,2,4,6,0,12,48.304,33630,16670,36580,0,88651,438.80695,24.735209,338.08362,151,8648,5338.7144,17477.172,15.418692,827.3679,437.57938,469.23914,266,393710,434.30444,109.883766,312.42035,744,6662.968,4409.4194,451.93524,71.11215,427.3373,2350,29063,460,4.8,114,0,113,13,16,0.001709402,0.06438746,0.08547009,0.021082621,0.002849003,0.005698006,0.18860398,0.972,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,351,9848.78,8004.901,5,0,1,-999999,151,149,0.8021402,118,97088,36853.35,16.39972,83.30444,38.57965,100.93524,5,321,498,496,3,4,3.8,173666.36,176172.64,174842.62,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,9.852062,5.807087,5.19438,6168,-999999,0.36761886,0.011809853
8578705,31.159937,121.7138,13775,2,0,2,0,27,2.187,31840,11700,32548,0,0,438.80695,24.735209,115.60942,0,51.57143,38.42857,17477.172,15.418692,827.3679,437.57938,469.23914,0,0,434.30444,109.883766,156.31215,0,79.67742,58.35484,451.93524,71.11215,427.3373,2350,29063,463,4.7,25,0,24,0,0,0.002506266,0.04511278,0.025062656,0.007518797,0,0.005012531,0.09774436,0.837,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,180,9078.22,0,5,0,1,-999999,20,320,0.41135395,605,97088,35199.85,172.50792,254.30444,23.68785,271.93524,5,321,498,496,3,4,3.8,176283.77,178849.4,177440.1,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,9.079375,4.4932117,4.4112725,6168,-999999,0.37488392,0.000185734
15984359,31.213043,121.77557,466,2,0,0,-999999,17,1.523,33580,9300,36530,0,0,438.80695,24.735209,459.1949,0,89.14286,69.28571,35221.63,64.19009,2491.508,260.97644,1330.0215,0,0,434.30444,109.883766,448.8283,0,84.41936,64.67742,289.4114,272.2066,1497.012,368,29063,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,-999999,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,460,7109.1,0,5,0,1,-999999,260,40,1.7626113,268,-999999,40399.23,120.00824,25.695557,11.171692,170.5886,5,321,498,496,3,4,3.8,184522.3,187104.4,185672.58,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,7.10601,12.531871,12.615862,6168,-999999,0.9996818,0.00050913
5923407,31.122122,121.764404,466,2,2,2,0,15,0.516,38030,12430,37469,1,1083,438.80695,24.735209,153.7723,7,326.85715,230.28572,35221.63,64.19009,2491.508,260.97644,1330.0215,7,10692,434.30444,109.883766,156.9087,52,351.7097,258.2903,289.4114,272.2066,1497.012,368,29063,438,4.5,16,0,26,0,0,0.004255319,0.08510638,0.0964539,0.017021276,0.005673759,0.014184397,0.16453901,0.677,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,156,5674.55,3.7443,5,0,1,-999999,44,344,0.59775513,1030,97088,40882.65,171.91136,278.30444,0.90870667,133.4114,5,321,498,496,3,4,3.8,177820.92,180300.75,179005.48,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,5.678804,9.474768,8.997048,6168,-999999,0.36904562,0.009527052
16095469,31.16035,121.716095,13775,2,2,2,0,20,0.823,31740,11600,34700,0,0,438.80695,24.735209,356.93588,0,33.42857,27.142857,17477.172,15.418692,827.3679,437.57938,469.23914,0,0,434.30444,109.883766,356.57492,0,30.35484,23.064516,451.93524,71.11215,427.3373,2350,29063,106,4.6,0,0,8,0,0,0.004545454,0.04090909,0.018181818,0,0.004545454,0.004545454,0.14090909,0.973,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,388,8862.19,-1.0757,5,0,1,-999999,188,112,0.8866963,544,360,35405.28,27.754852,46.304443,31.42508,63.93524,5,321,498,496,3,4,3.8,176487.83,179052.23,177644.6,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,8.863279,4.715102,4.626893,6168,-999999,0.37437338,0.001002599
2001927,31.130312,121.76373,466,2,2,2,0,16,-999999,37960,11930,37434,1,168,438.80695,24.735209,135.32072,1,234.28572,171.14285,35221.63,64.19009,2491.508,260.97644,1330.0215,1,3457,434.30444,109.883766,144.26721,18,215.51613,164.12903,289.4114,272.2066,1497.012,368,29063,276,4.3,14,0,13,0,0,0,0.12107623,0.14499253,0.043348283,0.00896861,0.01793722,0.17339313,0.776,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,126,5168.79,3.3541,5,0,1,-999999,74,374,0.4828022,1364,1183,40580.7,184.55286,308.30444,18.267212,163.4114,5,321,498,496,3,4,3.8,178278.98,180769.77,179460.03,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,5.1726074,9.189123,8.758333,6168,-999999,0.3741318,0.001389119
17331984,31.160444,121.71781,13775,2,0,0,-999999,25,5.535,31450,11200,34400,0,0,438.80695,24.735209,0,0,0,0,17477.172,15.418692,827.3679,437.57938,469.23914,0,0,434.30444,109.883766,-1,0,2,1,451.93524,71.11215,427.3373,2350,29063,0,-999999,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,-999999,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-999999,8699.39,0,5,0,1,-999999,-999999,-999999,999999,299,-999999,35563.64,329.82007,0,999999,0,5,321,498,496,3,4,3.8,176626.31,179189.5,177783.47,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,8.700594,4.8735003,4.77794,6168,-999999,0.99998885,1.79008E-05
1437198,31.085665,121.76918,843,2,2,2,0,18,100,41720,16209.999,40996,1,0,438.80695,24.735209,98.73243,0,51,40,6542.7837,9.957831,480.26825,328.65726,282.2976,0,78,434.30444,109.883766,83.99458,1,76.90323,59.935482,325.27145,54.626507,390.16562,553,29063,0,-999999,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3636365,3,3.90909,0.90909094,296.2055,0.09090909,415.7922,0,0.27272728,328.82007,468,217,94.66255,0.28788558,0,0,11,7,2.2727273,4.2323494,12.17,32.864445,-999999,-999999,417,366,468,468,4.6499996,333.75,4.525,4.7,217,468,6,3.1666667,331.25,217,468,284,4.5166664,4.7,4.4,3.1666667,0.20320855,2.9545455,4.572727,284,3,4,200,500,-999999,-999999,0,-999999,-999999,0.13699748,0.3765776,0.41602808,0.07039684,0,0,0,0,1,1014,-999999,-999999,0,1,0,0,0,-999999,-999999,-999999,1,1,0,0,999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,8692.73,0.4046,5,0,1,-999999,101,401,0.30122566,-999999,-999999,42599.16,244.82549,335.30444,15.005417,226.27145,5,321,498,496,3,4,3.8,175968.47,178396.84,177168.94,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,9.6819,7.1204,1.0882548,-999999,8.697447,11.70427,11.098942,6168,-999999,0.9999932,1.0843E-05
